userId,user_avg_amount,user_avg_lat,user_avg_lon
user_103,1322.940769230769,13.316542615384614,77.70743215384616
user_1030,2586.6639999999998,12.7750612,77.2224731
user_1031,3713.3248,14.018949,78.05123804
user_1032,1000.4506250000001,13.340042875,76.899291125
user_1033,4546.71380952381,12.52041880952381,68.78446866666665
user_1034,2539.9626086956523,13.240479347826087,77.68566830434783
user_1035,1531.27,13.36993524137931,77.47906996551724
user_1036,5477.554444444445,12.859143185185186,78.27369937037037
user_1037,3158.5941666666663,14.894394958333335,67.06258216666667
user_1038,2908.5375,14.713127071428572,77.73289482142857
user_1039,4100.324166666666,12.851263416666667,77.68749091666668
user_104,2707.7844,13.94697164,60.12722016
user_1040,1816.2995454545455,13.646070545454545,76.689461
user_1041,1343.986818181818,12.515217045454545,78.68196459090909
user_1042,2285.947391304348,11.956468652173914,72.63519460869566
user_1043,2433.07,12.401837357142856,70.85079735714285
user_1044,2092.4961904761903,12.883603904761904,77.41511714285714
user_1045,1453.8617857142856,13.047436785714286,77.16521353571429
user_1046,3043.290882352941,13.355473911764706,77.80194697058823
user_1047,1510.616896551724,13.155121689655173,77.31302965517241
user_1048,2869.2096,13.52974712,77.0109084
user_1049,1065.6684615384615,13.31056526923077,78.15136880769231
user_105,1615.8145,7.882447050000001,72.47339355
user_1050,2124.4133333333334,15.398105500000002,76.78315243333333
user_1051,5574.636666666667,13.08363187878788,77.22086878787879
user_1052,2724.9488461538463,10.188827,75.41761973076923
user_1053,1646.2429411764706,13.527377794117646,71.87764252941176
user_1054,1994.182608695652,13.001456782608695,77.44322547826087
user_1055,3855.5309090909086,12.428278363636364,77.3146384090909
user_1056,2938.922105263158,13.464074473684212,76.56757731578948
user_1057,1918.2548484848485,11.441647484848485,78.18797424242423
user_1058,1292.5583870967741,11.795963870967741,71.44484683870967
user_1059,4838.220769230769,12.7496405,77.4295418076923
user_106,3973.71,12.305737407407408,77.17056285185184
user_1060,676.432,11.79020052,77.83441576
user_1061,2816.603846153846,13.567790269230768,77.59336403846154
user_1062,5589.846,12.435333120000001,77.54252792
user_1063,4105.614,13.20949225,77.2095525
user_1064,1359.8354545454545,12.544833515151515,77.44048290909092
user_1065,3000.3658823529413,13.954666647058824,76.7119275882353
user_1066,3150.1077777777778,12.188767666666665,77.59777396296296
user_1067,1640.2542857142855,12.762672857142856,78.42791685714285
user_1068,2934.525652173913,10.507293086956523,69.72969730434782
user_1069,4539.026666666667,9.418651555555556,69.22736177777777
user_107,1569.9843243243242,12.845544054054054,77.79391310810811
user_1070,3817.214,12.264006066666667,77.72178553333333
user_1071,3942.9175000000005,12.969649949999999,77.413792
user_1072,3828.346153846154,11.42497373076923,76.90864761538461
user_1073,3020.1136842105266,13.447026052631578,78.10815615789474
user_1074,3910.5285000000003,13.444346050000002,77.75428235
user_1075,1179.653043478261,12.898408826086957,77.2819692173913
user_1076,1785.1921428571427,12.86521642857143,77.77934039285715
user_1077,1095.2734782608695,17.827411130434783,72.7700277826087
user_1078,4674.5328,9.170689959999999,80.06018416
user_1079,4720.710952380952,13.635078238095238,78.04325838095238
user_108,816.71,13.697921869565219,78.39857173913043
user_1080,914.042962962963,13.749779703703704,76.9200322962963
user_1081,3739.1614285714286,12.603449785714286,77.11026757142858
user_1082,4071.748846153846,12.804460500000001,77.32468192307692
user_1083,2623.2255882352943,13.29664,77.64600279411763
user_1084,1845.1071052631578,13.655344315789474,77.68872115789475
user_1085,3144.298076923077,13.363608038461537,77.37196419230769
user_1086,1070.3421212121211,11.228914666666668,80.20651403030303
user_1087,1297.5645454545454,13.377854772727273,77.20616677272727
user_1088,1146.8637037037038,13.58422625925926,77.82470218518519
user_1089,1297.616875,15.12841984375,77.39163459375
user_109,1490.888125,16.9780368125,82.1939770625
user_1090,5866.354782608696,18.150508565217393,68.05134639130435
user_1091,4185.893846153846,11.245352230769232,74.15645049999999
user_1092,1384.5829411764705,11.349228705882354,69.17167864705883
user_1093,1191.9966666666667,15.029065962962964,77.94598388888889
user_1094,2659.0209375,12.83188684375,76.93482653125
user_1095,1784.9228571428573,12.029744285714285,77.61286321428572
user_1096,2810.593793103448,12.983224551724138,76.9379118275862
user_1097,3482.1875,15.331401,79.66630490625
user_1098,4879.294583333333,13.740048708333333,77.68642158333334
user_1099,2910.065,8.899704318181819,68.77490713636364
user_11,5285.343428571428,10.746251457142856,72.59785217142857
user_110,3518.1753125,14.77465940625,70.83738871875
user_1100,7348.085000000001,12.909764269230768,76.94556776923076
user_1101,1638.6739999999998,12.95334315,77.5293346
user_1102,3179.083809523809,12.841170476190475,81.37601290476191
user_1103,2071.093636363636,12.674216272727273,77.14084636363636
user_1104,980.3522727272727,13.688815590909089,77.55274136363636
user_1105,3164.5495454545453,13.503048227272728,70.72783363636364
user_1106,4385.011904761905,13.638823714285715,78.27582328571428
user_1107,2689.521666666667,13.022844083333334,76.92759604166666
user_1108,3832.9892307692307,13.301893961538461,77.968108
user_1109,3035.2000000000003,12.842721086956521,73.0898315652174
user_111,2292.603846153846,10.607132692307694,73.23216315384616
user_1110,5699.981428571429,15.576115964285716,80.30615424999999
user_1111,3667.987777777778,14.00152111111111,76.39836348148148
user_1112,4490.7515,13.183245099999999,76.4653266
user_1113,1288.9526923076921,12.677271153846155,78.14252196153846
user_1114,1632.2546428571427,13.241700642857142,77.90021907142857
user_1115,3117.1504,13.11370876,77.91282548
user_1116,3477.378260869565,12.888654217391306,76.98514782608696
user_1117,677.7472727272727,14.795891954545453,69.34639581818182
user_1118,5136.2392,13.4972664,78.03842836
user_1119,4425.1044,12.32520004,76.83628592
user_112,4038.3485185185186,12.631784481481482,77.70559477777778
user_1120,2156.8420833333334,13.794373,63.75307708333333
user_1121,1456.2155555555555,13.214590277777779,67.44313883333334
user_1122,1111.43,12.736045217391304,77.487381
user_1123,3088.367826086956,12.796981260869563,77.86651356521739
user_1124,4977.96347826087,13.275945869565216,77.7274792173913
user_1125,4702.80875,5.4999335,74.407326375
user_1126,1427.2488,13.277066119999999,78.12467852
user_1127,3234.0103846153847,15.112967576923078,77.9278248076923
user_1128,4027.8483870967743,13.311757967741935,81.89623070967743
user_1129,6993.199545454546,13.711173818181818,77.11417895454545
user_113,2200.737037037037,13.372546296296296,78.49775555555556
user_1130,4333.611304347826,12.795679826086957,76.72995982608695
user_1131,3716.153214285714,13.10774275,77.92794203571428
user_1132,4859.7179166666665,13.040193708333334,77.8471675
user_1133,12464.487619047619,13.990011857142857,77.978307
user_1134,3533.2605555555556,12.870281555555556,77.83053911111112
user_1135,4107.7595833333335,12.959788875000001,77.9402195
user_1136,5014.305217391305,13.193318,78.0024855652174
user_1137,1165.1474074074074,13.521143629629629,78.17805974074074
user_1138,3731.672941176471,14.538052352941177,74.59173270588235
user_1139,1350.7706896551724,13.499897793103447,77.45936168965517
user_114,1969.4860714285714,13.132839571428573,77.69329710714285
user_1140,3249.5204166666667,14.049856875000001,77.98160320833334
user_1141,4042.5251612903226,13.043547548387096,78.77414616129033
user_1142,1962.584,11.662207766666667,75.87543293333333
user_1143,5284.744285714286,12.206718785714285,73.18960525
user_1144,1248.2942857142857,12.099010107142858,78.15346139285714
user_1145,4597.009,12.694756166666668,77.49855083333334
user_1146,6774.838518518519,13.033969925925927,77.90780292592592
user_1147,4046.008214285714,9.994212428571428,80.54439503571429
user_1148,2004.2283333333332,12.629540291666666,77.46119941666667
user_1149,3690.998421052632,12.726405157894737,77.85559321052631
user_115,4892.979375,12.5964500625,77.5391014375
user_1150,869.2286206896553,9.939460482758621,75.62520444827587
user_1151,4654.088888888889,12.478494555555555,77.5915005
user_1152,3408.135,13.848547466666666,76.95278246666666
user_1153,2006.7455882352942,13.791278852941176,72.76680764705883
user_1154,3870.4666666666667,13.796090111111111,77.99475318518517
user_1155,598.5376470588235,12.658282176470589,77.88268782352941
user_1156,3393.516,12.2099729,77.97874003333332
user_1157,812.382,11.925907319999999,77.23655412
user_1158,3871.2385185185185,12.413065444444443,77.97846007407406
user_1159,1828.5042307692308,13.039567230769231,77.57673788461538
user_116,3758.457727272727,13.203209318181818,77.41400622727272
user_1160,1003.2883999999999,12.899864440000002,76.45540724
user_1161,2736.5299999999997,10.462082592592592,74.6508935925926
user_1162,1020.8217857142856,13.494172642857142,77.325659
user_1163,1258.0793333333334,12.5788168,77.05898246666668
user_1164,657.3730434782609,13.679879347826088,77.68843865217391
user_1165,4036.5953125,14.0007523125,76.511801875
user_1166,3367.62625,12.88524009375,77.91669078125
user_1167,5270.166666666667,13.258033952380954,77.03235119047619
user_1168,3726.255416666667,13.090555875,77.486132125
user_1169,3015.9733333333334,12.825097666666666,77.63824496666666
user_117,3688.2542857142857,14.984943142857142,65.99171661904762
user_1170,2487.455483870968,12.96582435483871,78.23633951612904
user_1171,7272.32,11.33813884,73.3574684
user_1172,3657.5203571428574,9.336083535714286,78.20532092857142
user_1173,3913.982727272727,11.99085209090909,75.12256518181817
user_1174,4501.9925,11.855095964285713,77.53274621428571
user_1175,4228.746153846154,13.335616423076923,77.9305996923077
user_1176,794.0676923076923,12.810803153846154,77.48925761538462
user_1177,4995.226785714286,9.667367892857143,77.38042128571429
user_1178,695.8093103448276,12.199611137931035,77.10518472413793
user_1179,6576.125999999999,12.983146199999998,78.55192665
user_118,3817.7809090909095,12.939677,77.56689054545456
user_1180,2646.8242307692303,12.226287807692309,77.41287761538462
user_1181,2116.1375000000003,13.516712375,77.23903220833334
user_1182,1060.8126666666667,13.002331766666666,77.30048523333333
user_1183,2785.8308,13.129983520000001,77.85866468
user_1184,2221.7584210526315,13.011794631578947,78.56284505263159
user_1185,4616.2495,12.32697095,78.06796664999999
user_1186,1430.3488888888887,13.072547944444445,78.00772983333334
user_1187,685.325652173913,11.726376826086955,77.66287147826087
user_1188,1510.075,13.005831333333333,77.00931563333333
user_1189,964.8637142857144,13.379869742857142,78.14849105714285
user_119,4418.534516129032,11.962589677419356,78.58394616129033
user_1190,1264.06125,11.994404083333334,70.36125212500001
user_1191,8452.402692307693,11.6302375,62.76070323076923
user_1192,2573.4211111111113,13.334619111111111,76.92481977777777
user_1193,5131.772222222223,12.441913999999999,77.77018811111111
user_1194,3620.3723999999997,13.305822800000001,77.40668443999999
user_1195,922.0882608695651,12.82470504347826,78.19133491304348
user_1196,4328.446315789473,12.176385105263158,78.0277767368421
user_1197,4356.14275862069,13.38568127586207,78.18713865517242
user_1198,2752.985652173913,13.30968508695652,77.85981395652173
user_1199,995.9231818181819,15.240128590909091,73.08345745454545
user_12,1475.6932142857142,13.593817642857143,77.37107628571428
user_120,2320.57,12.828249178571427,78.27678375
user_1200,2459.5203125,13.62070378125,78.3012858125
user_1201,2429.1330000000003,12.646985533333332,77.0072646
user_1202,1658.2707407407406,12.932214814814815,77.54640403703704
user_1203,4205.2734782608695,13.47549352173913,78.22924047826088
user_1204,1067.0704545454546,12.224831636363637,78.17374663636363
user_1205,5628.155217391305,14.498225391304347,67.91037369565218
user_1206,2949.235652173913,12.563720478260871,76.48011560869566
user_1207,3028.488214285714,12.199410357142856,77.22917
user_1208,4087.496666666667,11.976297166666667,77.8720285
user_1209,1188.6104166666667,9.315196666666667,69.99231241666666
user_121,6321.7242857142855,12.622971000000001,56.34874147619048
user_1210,2909.5206060606065,14.241997393939393,77.79417
user_1211,2524.723181818182,12.66734459090909,78.29225818181818
user_1212,4907.126666666666,12.872708444444445,78.37555237037037
user_1213,723.8879310344828,9.50142872413793,70.3710365862069
user_1214,1132.0391666666667,12.729117875,77.60191979166667
user_1215,3758.124516129032,12.847107258064517,78.49041270967741
user_1216,1363.6694736842105,14.128252105263156,81.03645136842106
user_1217,3421.1130434782613,13.772534521739129,78.53459491304348
user_1218,1911.5451851851851,15.635988703703704,75.75289392592593
user_1219,2410.4118750000002,12.9876183125,77.122962125
user_122,2703.8744444444446,12.96126574074074,77.46274181481482
user_1220,1443.7265714285713,10.023364485714287,79.00218308571428
user_1221,959.4145000000001,12.347087499999999,77.2228964
user_1222,6792.146296296297,10.571813555555556,74.56292733333333
user_1223,3704.017428571429,12.668952114285714,70.66264202857143
user_1224,1678.8308823529412,12.900882794117647,77.97585614705883
user_1225,3979.036333333333,12.146519233333333,74.49502553333333
user_1226,2770.685925925926,13.441615,77.91822718518517
user_1227,2364.7542857142857,10.109655535714285,79.29081871428572
user_1228,5933.604642857143,13.415275357142857,76.95976192857142
user_1229,1344.5276000000001,10.46722772,67.04285316
user_123,4879.7,16.205881633333334,69.4942347
user_1230,821.9519230769231,8.734131807692307,68.16655015384616
user_1231,4400.073076923077,12.335682846153846,77.83906980769231
user_1232,2786.941538461538,12.815147307692307,77.68943665384616
user_1233,980.1357142857142,13.399074642857142,77.40281714285713
user_1234,5037.896956521739,12.955251826086958,77.05981030434783
user_1235,3389.6586956521737,12.589833869565217,77.06332856521739
user_1236,917.346,12.892812733333333,77.8449188
user_1237,3047.370833333333,14.469469041666668,79.76958904166666
user_1238,757.7858064516129,13.04306277419355,76.90375590322581
user_1239,3107.365416666667,13.640263083333332,78.10520654166667
user_124,1665.2186363636363,15.140363727272728,75.05280236363636
user_1240,1172.2265,13.966249049999998,76.93049705
user_1241,1862.482068965517,12.791062413793103,78.30584562068965
user_1242,1999.0463333333332,13.304927366666668,79.16631263333333
user_1243,4930.974666666666,6.561437733333333,79.6477714
user_1244,1651.73625,6.696869125,76.50270168750001
user_1245,2809.153870967742,11.389866193548388,77.57034641935483
user_1246,5341.28,13.739144375,70.22292741666666
user_1247,2923.7382608695652,12.605754130434782,78.16517643478261
user_1248,4211.528695652174,13.308934173913043,77.71600026086956
user_1249,3544.3324,13.056721520000002,77.88517584
user_125,3532.032424242424,11.98033212121212,76.60595472727273
user_1250,722.3379166666667,12.806376625,77.34297804166667
user_1251,1030.9203846153846,12.910298461538462,77.27876873076923
user_1252,3325.1561538461538,12.204142346153846,77.67087153846154
user_1253,3316.555217391304,15.00508104347826,75.63019117391305
user_1254,1606.4289285714287,12.780242107142858,76.70846242857144
user_1255,1896.576153846154,12.5575145,77.42395673076923
user_1256,4278.782580645162,13.30276470967742,77.27546441935483
user_1257,2259.5565217391304,13.218145913043479,77.85460265217391
user_1258,4223.7082608695655,12.41234752173913,77.79276056521739
user_1259,2900.339375,12.30512925,78.47201824999999
user_126,3096.8221739130436,13.456483260869566,70.57409969565218
user_1260,1373.4086363636363,12.304910090909091,77.46653431818181
user_1261,2127.352608695652,13.216541260869565,77.6747107826087
user_1262,5172.259,12.43362225,77.68494955
user_1263,5586.613846153846,11.257901615384615,74.53325984615384
user_1264,6384.892142857143,10.686225642857142,68.4579712857143
user_1265,953.1392,11.09518996,78.5318474
user_1266,3642.5095652173914,13.709805391304348,77.0500037826087
user_1267,3219.6325,13.001145375,76.870835875
user_1268,5222.305789473684,9.546994631578947,79.71590968421053
user_1269,1276.1575,10.558176041666668,73.61467395833334
user_127,1027.856896551724,10.570635827586205,67.55124486206897
user_1270,666.6865,13.0952832,78.5409279
user_1271,3685.304285714286,12.591696642857142,77.45978985714285
user_1272,2676.8392,14.22879756,68.99998476
user_1273,3169.3575,12.94765525,77.02696399999999
user_1274,1764.6506896551725,12.830923310344827,68.73005155172415
user_1275,1524.8104347826086,13.529416652173913,76.60038447826086
user_1276,5229.821666666667,15.2270954,73.89526359999999
user_1277,3273.9955,13.15867175,77.0343491
user_1278,5455.184666666667,11.685943866666666,77.3830589
user_1279,1072.93875,13.437040333333334,77.97173045833334
user_128,4645.440799999999,10.88474812,70.53776528
user_1280,2175.5794594594595,10.98183272972973,74.32677927027028
user_1281,4840.837619047619,13.688596476190478,77.28268942857143
user_1282,4209.767777777778,12.705402740740741,77.90916877777778
user_1283,3159.105882352941,12.290812764705882,77.12620494117647
user_1284,2031.7006896551725,13.262216586206897,78.02394803448276
user_1285,2306.2865217391304,12.634930913043478,77.58165382608696
user_1286,3058.7405263157893,14.835946947368422,71.4336370263158
user_1287,2581.2933333333335,13.1213714,78.79014783333334
user_1288,1104.7060869565216,13.669428913043477,78.22600208695653
user_1289,1140.4065217391303,12.930139956521739,78.122876
user_129,2297.172727272727,13.845031545454544,77.87632127272728
user_1290,4278.114827586207,9.789088379310344,76.714573
user_1291,4980.569166666667,13.267894041666667,77.52216975
user_1292,4308.5634782608695,10.640579130434782,79.0026277826087
user_1293,2702.2976923076926,13.023789692307693,77.84444542307692
user_1294,3073.1178125,12.999359375,78.21806971875
user_1295,3313.8677272727273,9.75218040909091,71.76447677272728
user_1296,1024.5679411764704,12.180584794117648,77.2208070882353
user_1297,3725.541153846154,12.496060076923076,78.06878288461539
user_1298,1387.712,12.346976,75.41296323333333
user_1299,7076.513333333334,14.125648777777778,75.12970681481481
user_13,3918.4780952380947,14.362774428571429,72.66423557142858
user_130,4682.5794117647065,12.707360588235293,77.25271152941177
user_1300,2607.9391666666666,12.689670111111111,77.60662772222221
user_1301,1030.493870967742,12.897983451612903,78.33850164516129
user_1302,3922.4788,12.31780152,78.60190784000001
user_1303,2663.769615384615,9.490396884615384,76.16494403846153
user_1304,2900.4500000000003,13.083988931034483,77.39328196551725
user_1305,3388.2867857142855,11.648806214285713,75.44986782142857
user_1306,1865.585238095238,8.57116638095238,76.20817409523809
user_1307,1064.324347826087,13.418308,77.78575652173913
user_1308,2770.9637500000003,10.655730833333333,80.1030895
user_1309,2443.1885714285713,13.321716499999999,78.15603942857142
user_131,2544.7214285714285,12.891345171428572,77.79571948571429
user_1310,757.6476923076923,13.4104615,78.58153315384615
user_1311,1546.6065517241377,12.574342724137932,77.05602744827587
user_1312,3445.502962962963,13.210425962962963,77.02267707407408
user_1313,710.3204545454545,13.352798227272729,77.07985481818181
user_1314,3120.1672727272726,12.635824272727273,76.9301715
user_1315,1488.8284615384616,13.342723730769231,77.32168957692308
user_1316,1861.9507407407407,12.430911925925924,79.31479588888888
user_1317,2171.293,12.442555950000001,77.36068
user_1318,802.0467857142858,12.544638392857141,77.85575874999999
user_1319,4550.333333333333,11.474213666666666,77.36662954166667
user_132,1184.4007142857142,12.65804107142857,78.49811071428572
user_1320,6291.47,12.603244857142856,77.57547724999999
user_1321,546.9535714285714,13.57137425,76.8471677142857
user_1322,4419.264545454545,13.293019636363637,77.07624854545455
user_1323,2364.8921428571425,13.41152182142857,77.91166957142858
user_1324,3641.6991304347825,14.935546217391304,66.22649726086956
user_1325,3002.121052631579,13.266768842105263,77.46320931578948
user_1326,3529.1388,13.191564880000001,77.34773932
user_1327,2322.345263157895,15.288489789473685,69.79986594736842
user_1328,701.6880769230769,12.856891923076923,77.27932042307692
user_1329,5691.7688,14.750594679999999,75.0228646
user_133,1564.0330434782609,13.143461260869564,77.93283882608695
user_1330,1355.444193548387,12.93740677419355,77.66057174193548
user_1331,2862.75,11.891378481481482,77.6619444074074
user_1332,4474.937142857142,12.704231761904762,77.57335133333333
user_1333,4045.403529411765,13.405652470588237,76.88246752941177
user_1334,4352.400588235294,13.088112411764705,77.0375595
user_1335,2098.476666666667,12.848559466666666,77.3094806
user_1336,1711.5333333333333,13.885846761904762,80.16765604761905
user_1337,5248.970384615385,13.628329153846154,76.6901401923077
user_1338,2271.5678260869563,12.929250434782608,77.56785665217392
user_1339,3721.5633333333335,10.571452846153846,73.86460382051281
user_134,1200.222,13.59544796,73.76738388
user_1340,2780.3252,13.003772,77.33703708
user_1341,3497.5224999999996,12.624018583333333,77.50432604166666
user_1342,1236.8560869565217,12.320270173913045,77.30251930434783
user_1343,4459.928888888889,12.995348111111111,77.8693321111111
user_1344,4187.665555555555,13.094109407407407,77.2204872962963
user_1345,2165.714827586207,12.236255896551725,76.91579172413793
user_1346,624.7570833333333,13.16440225,77.67049275000001
user_1347,5638.022068965518,13.137628862068967,77.6463515862069
user_1348,2455.5008333333335,13.263511888888889,77.37610511111112
user_1349,1635.010625,13.1317603125,77.83765796875
user_135,1711.4363636363637,13.311155454545455,77.63924975757575
user_1350,2998.4336,13.31101396,76.34665416
user_1351,1748.884705882353,10.811705588235293,72.60847841176471
user_1352,2645.1366666666668,12.737326571428571,77.06344047619048
user_1353,2219.5433333333335,11.5641522,75.15842936666667
user_1354,1558.9842307692306,11.950508000000001,77.34976473076924
user_1355,1031.2856,7.592951879999999,68.55872156000001
user_1356,1793.52125,9.9760548125,79.7876199375
user_1357,1408.22,12.770645566666667,77.15218836666666
user_1358,4042.004736842105,12.175749684210526,77.9531059736842
user_1359,1879.3434782608697,14.109732130434782,77.69526204347827
user_136,714.5600000000001,12.777735076923078,77.44096176923077
user_1360,4451.443846153846,12.033211307692309,77.29300488461539
user_1361,5873.973333333332,15.367274083333333,70.30721875
user_1362,2692.9352173913044,12.857624173913042,77.59863421739131
user_1363,939.1927777777778,13.072752111111111,78.18036905555556
user_1364,645.665238095238,12.298164380952382,77.81042942857142
user_1365,4795.656111111111,12.545203,78.34295877777778
user_1366,1915.1744827586206,12.759600758620689,76.8177064137931
user_1367,2864.6861538461535,12.661441423076923,78.29515038461538
user_1368,979.8395238095238,12.232886523809524,77.94674157142857
user_1369,1229.6518918918919,13.414178378378377,77.52870224324325
user_137,4167.4270588235295,11.202675235294118,82.51016700000001
user_1370,2159.179285714286,13.912346464285715,77.63744560714285
user_1371,1812.0509375,12.5387866875,77.678079125
user_1372,5290.417894736842,11.768333894736841,77.22140336842105
user_1373,834.4367741935484,13.253544,77.6002673548387
user_1374,3840.4461764705884,10.328363382352942,76.80278585294117
user_1375,5245.028181818182,12.08603,77.20051222727272
user_1376,6467.6503225806455,9.016446225806453,76.15913158064515
user_1377,2078.1396153846154,13.450810961538462,77.99733223076923
user_1378,704.2152173913043,13.233733739130434,77.8609572173913
user_1379,4366.4794736842105,10.220177263157895,81.35405421052631
user_138,6441.475185185184,13.039271037037038,76.73367737037036
user_1380,1896.4506896551725,12.679024413793103,77.72262289655173
user_1381,719.5233333333334,12.84436275,77.30621191666667
user_1382,2538.087777777778,13.290771,78.20564751851852
user_1383,1506.1269230769233,13.304214307692309,77.14845026923078
user_1384,6557.426818181819,12.998534863636364,77.19112313636364
user_1385,3056.7376470588238,12.288578941176471,77.89065817647058
user_1386,4362.070000000001,12.709978914285715,76.99777097142858
user_1387,3795.0628125,13.5084969375,73.90448178125
user_1388,5453.420370370371,12.380135555555556,76.96544025925925
user_1389,1889.5606666666667,13.4827194,77.5872752
user_139,3113.087931034483,13.756864551724139,79.18696165517241
user_1390,2146.556875,13.324139875,77.4634549375
user_1391,4545.045555555555,13.240648,77.67491316666667
user_1392,1639.9096296296295,12.608093629629629,77.6012601851852
user_1393,5002.005862068966,12.632685586206897,76.93466496551724
user_1394,6418.178823529412,12.355139,77.89367688235293
user_1395,3629.673333333333,13.508055666666667,77.69179292592592
user_1396,2972.565666666667,12.267253833333333,77.89748816666666
user_1397,3753.213928571429,15.052906250000001,77.92928957142858
user_1398,1270.3147058823529,13.266132617647058,78.55910438235294
user_1399,2707.026,13.29540105,78.1027483
user_14,1079.77,14.155161708333333,77.08095362499999
user_140,4937.764705882353,13.578545235294118,70.71008064705882
user_1400,2551.8312903225806,14.569219096774194,73.90146822580645
user_1401,2643.9625,12.843936607142856,78.02849314285716
user_1402,4433.690588235294,13.236052382352941,77.15968920588236
user_1403,2892.9966666666664,12.843714708333332,77.84552575
user_1404,1313.0390476190476,13.459131238095237,76.89486285714285
user_1405,1710.7196,13.2104572,77.47542876
user_1406,3285.8380000000006,15.538061350000001,71.42484329999999
user_1407,3736.6313333333333,12.788783066666667,77.64769053333333
user_1408,5336.803636363636,12.435410636363635,77.78726927272727
user_1409,2657.1108695652174,13.084919347826087,77.35660491304348
user_141,2155.253333333333,13.08484338888889,77.23435572222223
user_1410,2140.848095238095,12.358607000000001,77.5404929047619
user_1411,3812.3690322580646,13.289080838709676,77.13205767741935
user_1412,1767.4436363636364,12.99236759090909,78.33205831818181
user_1413,1399.8126315789473,13.303440842105264,76.90172463157894
user_1414,1734.7294285714286,10.05003522857143,78.82856694285715
user_1415,2944.316296296296,12.914063333333333,77.4828677037037
user_1416,2491.4121428571425,13.359721857142857,77.48345946428572
user_1417,1974.8519999999999,12.657669633333335,77.94755513333332
user_1418,1020.3822222222223,12.404707722222222,76.6145343888889
user_1419,2399.073529411765,13.322126411764705,77.44729582352942
user_142,1991.8474193548386,10.391531870967743,69.59355322580645
user_1420,2403.0934782608697,13.555828782608696,70.4611037826087
user_1421,2011.3165217391304,12.96022095652174,77.2996155652174
user_1422,3333.4985,12.964281600000001,76.7791857
user_1423,2888.05,12.960231615384616,78.3076636923077
user_1424,536.1057894736842,10.737993105263158,72.81527307894737
user_1425,5368.771363636363,9.278788727272728,64.22716118181819
user_1426,3273.84,12.969256857142858,78.54346457142857
user_1427,4017.492285714286,9.73245697142857,65.84910117142857
user_1428,7375.5376,13.449723919999999,77.32239507999999
user_1429,1098.1190476190477,12.908866523809525,66.15984366666667
user_143,4080.545,14.023093033333334,77.8067858
user_1430,3871.2686956521734,11.86461508695652,68.90038030434783
user_1431,1126.1457142857143,13.461552238095237,77.39327557142857
user_1432,2044.2959090909092,10.796103954545455,67.02057722727272
user_1433,2071.2746153846156,13.10707380769231,78.13458561538461
user_1434,1671.227,7.934296949999999,74.3202663
user_1435,2347.474736842105,13.053054,77.0995285263158
user_1436,3071.9423529411765,13.215625588235294,77.93424894117646
user_1437,3394.6983870967747,12.986273967741935,76.06233070967743
user_1438,1005.7538888888889,13.885320277777778,79.8064555
user_1439,2181.4414285714283,12.934995333333333,77.22069223809524
user_144,3273.9366666666665,12.53203880952381,76.73281647619048
user_1440,1020.7157894736841,13.58880847368421,77.64629005263157
user_1441,6837.523888888889,12.83814188888889,78.24460266666667
user_1442,3332.137083333333,13.940147125000001,77.61918033333333
user_1443,2926.7741379310346,12.932573103448275,78.03234627586207
user_1444,1985.0610000000001,13.771264250000002,77.3938752
